1467
-803	168	-190	-1.556370496749878	0.03686365485191345
111	14	-2
121	15	-2
132	15	-2
142	15	-2
0	0	0
152	15	-3
163	15	-3
173	15	-3
183	15	-3
0	0	0
194	14	-3
204	14	-4
214	13	-4
0	0	0
224	16	-4
228	26	-5
0	0	0
233	35	-6
237	45	-7
240	54	-8
243	64	-8
0	0	0
246	74	-9
247	85	-10
247	95	-11
0	0	0
246	105	-12
244	115	-13
242	126	-14
239	136	-15
0	0	0
236	146	-17
234	156	-17
231	166	-18
228	176	-19
0	0	0
226	186	-20
223	196	-21
221	206	-21
220	216	-22
0	0	0
218	226	-23
217	237	-24
216	247	-25
215	257	-26
0	0	0
215	267	-27
215	278	-28
215	288	-29
214	299	-30
214	309	-31
0	0	0
214	319	-32
214	330	-33
214	340	-33
213	350	-34
0	0	0
212	360	-35
212	371	-36
211	381	-37
209	391	-38
0	0	0
208	402	-39
206	412	-40
204	422	-41
202	432	-42
0	0	0
200	442	-43
198	452	-44
195	462	-45
192	472	-46
0	0	0
189	482	-47
186	492	-48
183	502	-49
180	512	-50
177	522	-50
0	0	0
174	531	-51
170	541	-52
167	551	-53
0	0	0
164	561	-54
161	571	-55
157	580	-56
153	590	-57
0	0	0
149	599	-58
144	608	-59
138	617	-60
131	625	-61
0	0	0
122	629	-62
111	630	-63
0	0	0
101	631	-64
94	623	-64
0	0	0
87	616	-64
81	607	-64
75	599	-63
69	590	-63
65	581	-62
0	0	0
60	572	-62
56	562	-62
52	552	-62
48	543	-61
0	0	0
45	533	-61
41	524	-61
37	514	-61
32	505	-61
0	0	0
28	495	-61
23	486	-61
18	477	-60
12	469	-60
0	0	0
6	460	-60
0	452	-59
-6	444	-59
-13	437	-59
0	0	0
-21	430	-59
-29	423	-59
-37	417	-59
-46	411	-60
0	0	0
-55	406	-60
-64	402	-60
-74	398	-60
-83	394	-60
0	0	0
-93	391	-60
-103	389	-61
-114	387	-61
-124	387	-62
0	0	0
-134	386	-62
-145	387	-63
-155	387	-64
-165	388	-65
0	0	0
-176	390	-66
-186	392	-67
-196	394	-67
-206	397	-68
-216	400	-68
0	0	0
-226	403	-69
-235	407	-70
-245	410	-70
-254	414	-71
0	0	0
-264	419	-72
-273	423	-73
-283	428	-74
-292	432	-74
0	0	0
-301	437	-75
-310	443	-76
-319	448	-77
-328	453	-77
0	0	0
-337	458	-77
-345	464	-78
-354	469	-78
-362	475	-79
0	0	0
-371	481	-79
-379	487	-80
-388	493	-81
-397	498	-81
-406	503	-82
0	0	0
-415	508	-82
-424	512	-82
-434	516	-83
-444	520	-83
0	0	0
-454	522	-84
-464	524	-85
0	0	0
-474	523	-86
-485	522	-86
-494	518	-86
0	0	0
-503	513	-86
-512	507	-86
-519	500	-86
0	0	0
-526	492	-86
-531	483	-86
-536	474	-86
0	0	0
-539	464	-86
-541	454	-86
-543	444	-86
0	0	0
-545	434	-85
-547	424	-85
-550	413	-84
-553	403	-84
0	0	0
-556	394	-83
-561	384	-83
-566	375	-82
0	0	0
-572	367	-83
-578	359	-83
-585	351	-82
-594	345	-81
0	0	0
-602	340	-82
-612	335	-81
-622	333	-81
0	0	0
-632	331	-81
-642	329	-82
-653	329	-83
0	0	0
-663	329	-83
-673	328	-84
-684	328	-84
-694	329	-84
0	0	0
-704	329	-85
-715	330	-85
-725	332	-86
-735	333	-87
0	0	0
-745	335	-87
-756	337	-88
0	0	0
-758	347	-88
-760	357	-89
-765	366	-90
0	0	0
-774	372	-91
-784	373	-92
0	0	0
-793	367	-93
-798	359	-92
0	0	0
-803	350	-92
-807	340	-92
-811	330	-93
0	0	0
-813	320	-92
-814	310	-92
-813	300	-92
0	0	0
-810	290	-92
-806	280	-91
-800	271	-91
0	0	0
-794	263	-91
-787	255	-91
-780	247	-91
0	0	0
-773	240	-90
-766	233	-90
-759	225	-90
-752	217	-89
0	0	0
-746	209	-89
-739	201	-89
-732	193	-88
-726	185	-88
-720	177	-87
0	0	0
-713	169	-87
-707	161	-86
-701	152	-86
-695	144	-85
0	0	0
-688	136	-85
-682	128	-84
-676	120	-83
-669	112	-83
0	0	0
-662	104	-82
-655	96	-81
-649	88	-81
-641	81	-80
0	0	0
-634	73	-80
-627	66	-79
-619	59	-79
-612	52	-78
0	0	0
-604	45	-77
-596	38	-77
-588	32	-76
-580	25	-75
0	0	0
-572	19	-75
-564	12	-74
-556	6	-74
-548	0	-73
-539	-6	-73
0	0	0
-531	-12	-72
-523	-18	-72
-514	-24	-72
-506	-30	-72
0	0	0
-498	-37	-71
-490	-43	-71
-482	-49	-71
-473	-56	-70
0	0	0
-465	-62	-69
-457	-68	-69
-448	-74	-69
-440	-80	-68
0	0	0
-431	-85	-68
-422	-90	-67
-413	-95	-67
-403	-99	-67
0	0	0
-393	-102	-66
-383	-105	-66
-373	-105	-66
-363	-103	-66
0	0	0
-354	-97	-66
-346	-91	-67
-339	-83	-67
0	0	0
-333	-75	-67
-329	-65	-68
-327	-55	-69
0	0	0
-326	-45	-70
-326	-35	-71
0	0	0
-331	-25	-72
-336	-16	-74
-342	-8	-75
0	0	0
-348	0	-76
-356	6	-78
-364	13	-79
0	0	0
-373	17	-80
-383	20	-81
-393	22	-82
0	0	0
-404	23	-83
-414	25	-83
-424	27	-84
0	0	0
-433	31	-85
-443	36	-87
-451	42	-88
0	0	0
-459	48	-89
-467	56	-90
-473	63	-90
-479	72	-92
0	0	0
-484	81	-93
-489	90	-94
-494	99	-95
-498	109	-95
0	0	0
-502	118	-97
-506	128	-98
-508	138	-99
0	0	0
-510	148	-100
-511	158	-101
-511	169	-102
0	0	0
-510	179	-103
-508	189	-104
-504	199	-105
0	0	0
-500	208	-107
-495	217	-108
-489	226	-108
-483	235	-109
0	0	0
-477	242	-110
-469	250	-111
-462	257	-111
-454	263	-112
0	0	0
-445	269	-112
-436	274	-113
-426	278	-114
-417	282	-114
0	0	0
-407	285	-115
-397	288	-115
-387	290	-116
-377	292	-116
0	0	0
-366	293	-117
-356	294	-117
-346	295	-117
-335	295	-118
0	0	0
-325	295	-117
-315	295	-117
-304	294	-118
-294	293	-119
0	0	0
-284	292	-119
-273	291	-119
-263	289	-119
-253	286	-119
-243	284	-119
0	0	0
-233	281	-119
-224	277	-119
-214	273	-118
-205	268	-118
0	0	0
-196	263	-118
-187	258	-118
-178	252	-118
-170	246	-117
0	0	0
-162	240	-117
-154	232	-117
-147	225	-117
-140	217	-117
0	0	0
-134	209	-117
-128	201	-116
-123	192	-116
-117	183	-116
0	0	0
-97	135	-116
-94	125	-116
-92	116	-115
-90	105	-115
0	0	0
-88	95	-114
-86	85	-113
-85	75	-113
0	0	0
-84	64	-113
-83	54	-112
-83	44	-112
0	0	0
-82	33	-112
-82	23	-111
-81	13	-111
-81	2	-110
0	0	0
-82	-7	-110
-82	-17	-109
-84	-28	-109
0	0	0
-85	-38	-108
-86	-48	-108
-87	-58	-107
0	0	0
-87	-69	-107
-81	-78	-107
0	0	0
-71	-81	-107
-61	-84	-106
-51	-87	-106
0	0	0
-41	-89	-105
-31	-90	-105
-20	-90	-105
0	0	0
-10	-90	-105
0	-88	-105
9	-86	-105
19	-84	-105
0	0	0
29	-81	-105
39	-79	-105
49	-76	-105
0	0	0
59	-73	-105
69	-71	-106
80	-69	-106
90	-67	-105
100	-66	-106
110	-65	-106
121	-63	-106
0	0	0
131	-63	-106
141	-63	-106
152	-63	-106
0	0	0
162	-63	-106
172	-63	-106
183	-63	-106
193	-64	-106
0	0	0
203	-64	-106
214	-64	-106
224	-64	-106
0	0	0
234	-61	-106
241	-53	-107
0	0	0
248	-45	-108
